Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
Jan-16,Mater Public Hospital,908,Gastroenterology,General Referral,20
Jan-16,Mater Public Hospital,908,Gen Med/Cardiology,General Referral,12
Jan-16,Mater Public Hospital,908,Gen/Vas Surgery,General Referral,4
Jan-16,Mater Public Hospital,908,General Surgery,General Referral,7
Jan-16,Mater Public Hospital,908,Geriatrics,General Referral,3
Jan-16,Mater Public Hospital,908,Gynaecology,General Referral,3
Jan-16,Mater Public Hospital,908,Haematology,General Referral,2
Jan-16,Mater Public Hospital,908,Hepatology,General Referral,1
Jan-16,Mater Public Hospital,908,Nephrology,General Referral,5
Jan-16,Mater Public Hospital,908,Neurology,General Referral,8
Jan-16,Mater Public Hospital,908,Ophthalmology,General Referral,12
Jan-16,Mater Public Hospital,908,Orthopaedic,General Referral,16
Jan-16,Mater Public Hospital,908,Pain Medicine,General Referral,2
Jan-16,Mater Public Hospital,908,Plastic Surgery,General Referral,9
Jan-16,Mater Public Hospital,908,Respiratory Med,General Referral,4
Jan-16,Mater Public Hospital,908,Rheumatology,General Referral,4
Jan-16,Mater Public Hospital,908,Urology,General Referral,9
Jan-16,Mayo University Hospital,802,Dermatology,General Referral,10
Jan-16,Mayo University Hospital,802,Diabetic,General Referral,2
Jan-16,Mayo University Hospital,802,ENT,General Referral,14
Jan-16,Mayo University Hospital,802,Gynaecology,General Referral,20
Jan-16,Mayo University Hospital,802,Medical,General Referral,17
Jan-16,Mayo University Hospital,802,Obstetrics,General Referral,21
Jan-16,Mayo University Hospital,802,Orthopaedic,General Referral,24
Jan-16,Mayo University Hospital,802,Paediatrics,General Referral,11
Jan-16,Mayo University Hospital,802,Surgical,General Referral,33
Jan-16,Mayo University Hospital,802,Urology,General Referral,2
Jan-16,Mercy University Hospital,913,Cardiology,General Referral,26
Jan-16,Mercy University Hospital,913,Endocrinology,General Referral,3
Jan-16,Mercy University Hospital,913,Gastroenterology,General Referral,47
Jan-16,Mercy University Hospital,913,General Surgery,General Referral,59
Jan-16,Mercy University Hospital,913,Haematology,General Referral,4
Jan-16,Mercy University Hospital,913,Heptobiliary and Pancreatic,General Referral,3
Jan-16,Mercy University Hospital,913,Medicine for the Elderly,General Referral,4
Jan-16,Mercy University Hospital,913,Neurology,General Referral,8
Jan-16,Mercy University Hospital,913,Paediatrics,General Referral,22
Jan-16,Mercy University Hospital,913,Pain Medicine,General Referral,22
Jan-16,Mercy University Hospital,913,Radiology,General Referral,340
Jan-16,Mercy University Hospital,913,Respiratory,General Referral,35
Jan-16,Mercy University Hospital,913,Urology,General Referral,54
Jan-16,Mercy University Hospital,913,Vascular,General Referral,34
Jan-16,Portiuncula University Hospital,919,Cardiac,General Referral,3
Jan-16,Portiuncula University Hospital,919,Dermatology,General Referral,2
Jan-16,Portiuncula University Hospital,919,Endocrinology,General Referral,2
Jan-16,Portiuncula University Hospital,919,Gynaecology,General Referral,11
Jan-16,Portiuncula University Hospital,919,Medical,General Referral,2
Jan-16,Portiuncula University Hospital,919,Obstetrics,General Referral,7
Jan-16,Portiuncula University Hospital,919,Orthopaedic,General Referral,2
Jan-16,Portiuncula University Hospital,919,Paediatrics,General Referral,12
Jan-16,Portiuncula University Hospital,919,Surgical,General Referral,29
Jan-16,Portiuncula University Hospital,919,Urology,General Referral,4
Jan-16,Roscommon University Hospital,803,ENT,General Referral,3
Jan-16,Roscommon University Hospital,803,Medical,General Referral,9
Jan-16,Roscommon University Hospital,803,Orthopaedic,General Referral,2
Jan-16,Roscommon University Hospital,803,Plastics,General Referral,29
Jan-16,Roscommon University Hospital,803,Surgical,General Referral,18
Jan-16,Roscommon University Hospital,803,Vascular,General Referral,4
Jan-16,Rotunda Hospital,932,Gynaecology,General Referral,14
Jan-16,Rotunda Hospital,932,Obstetrics,General Referral,6
Jan-16,Rotunda Hospital,932,Ultrasound,General Referral,2
Jan-16,Sligo University Hospital,501,Dermatology,General Referral,3
Jan-16,Sligo University Hospital,501,ENT,General Referral,13
Jan-16,Sligo University Hospital,501,General Surgery,General Referral,29
Jan-16,Sligo University Hospital,501,Medical,General Referral,23
Jan-16,Sligo University Hospital,501,Neurology,General Referral,2
Jan-16,Sligo University Hospital,501,Ophthalmology,General Referral,12
Jan-16,Sligo University Hospital,501,Orthopaedics,General Referral,8
Jan-16,Sligo University Hospital,501,Paediatrics,General Referral,8
Jan-16,Sligo University Hospital,501,Urology,General Referral,5
Jan-16,South Infirmary Victoria Hospital,915,Dermatology,General Referral,184
Jan-16,South Infirmary Victoria Hospital,915,Ear Nose and Throat,General Referral,217
Jan-16,South Infirmary Victoria Hospital,915,Endocrinology,General Referral,2
Jan-16,South Infirmary Victoria Hospital,915,General Surgery,General Referral,140
Jan-16,South Infirmary Victoria Hospital,915,Maxillo Facial,General Referral,15
Jan-16,South Infirmary Victoria Hospital,915,Orthopaedics,General Referral,159
Jan-16,South Infirmary Victoria Hospital,915,Pain Medicine,General Referral,20
Jan-16,South Infirmary Victoria Hospital,915,Plastic Surgery,General Referral,28
Jan-16,South Infirmary Victoria Hospital,915,Rheumatology,General Referral,19
Jan-16,South Tipperary General Hospital,607,Cardiology,General Referral,2
Jan-16,South Tipperary General Hospital,607,Diabetes Mellitus,General Referral,2
Jan-16,South Tipperary General Hospital,607,General Medicine,General Referral,6
Jan-16,South Tipperary General Hospital,607,General Surgery,General Referral,15
Jan-16,South Tipperary General Hospital,607,Geriatric Medicine,General Referral,1
Jan-16,South Tipperary General Hospital,607,Gynaecology,General Referral,6
Jan-16,South Tipperary General Hospital,607,Obstetrics,General Referral,3
Jan-16,South Tipperary General Hospital,607,Paediatrics,General Referral,6
Jan-16,St. Columcille's Hospital,101,Cardiology,General Referral,1
Jan-16,St. Columcille's Hospital,101,Endocrinology,General Referral,1
Jan-16,St. Columcille's Hospital,101,Gastroenterology,General Referral,3
Jan-16,St. Columcille's Hospital,101,General Surgery,General Referral,9
Jan-16,St. Columcille's Hospital,101,Urology,General Referral,1
Jan-16,St. Columcille's Hospital,101,Vascular,General Referral,3
Jan-16,"St. Luke's Hospital, Kilkenny",601,Cardiology,General Referral,5
Jan-16,"St. Luke's Hospital, Kilkenny",601,Endocrinology/Diabetes Mellitus,General Referral,2
Jan-16,"St. Luke's Hospital, Kilkenny",601,Gastroenterology,General Referral,3
Jan-16,"St. Luke's Hospital, Kilkenny",601,General Surgery,General Referral,27
Jan-16,"St. Luke's Hospital, Kilkenny",601,Gynaecology,General Referral,3
Jan-16,"St. Luke's Hospital, Kilkenny",601,Hepatology,General Referral,4
Jan-16,"St. Luke's Hospital, Kilkenny",601,Obstetrics,General Referral,5
Jan-16,"St. Luke's Hospital, Kilkenny",601,Paediatrics,General Referral,2
Jan-16,"St. Luke's Hospital, Kilkenny",601,Respiratory,General Referral,2
Jan-16,"St. Luke's Hospital, Kilkenny",601,Rheumatology,General Referral,1
Jan-16,St. Michael's Hospital,912,Cardiology,General Referral,2
Jan-16,St. Michael's Hospital,912,Dermatology,General Referral,15
Jan-16,St. Michael's Hospital,912,Endocrinology/Metabolism,General Referral,1
Jan-16,St. Michael's Hospital,912,ENT,General Referral,11
Jan-16,St. Michael's Hospital,912,Gastroenterology,General Referral,9
Jan-16,St. Michael's Hospital,912,General Surgery,General Referral,12
Jan-16,St. Michael's Hospital,912,Gynaecology,General Referral,6
Jan-16,St. Michael's Hospital,912,Orthopaedic (Foot & Ankle),General Referral,3
Jan-16,St. Michael's Hospital,912,Orthopaedics,General Referral,3
Jan-16,St. Michael's Hospital,912,Respiratory,General Referral,6
Jan-16,St. Michael's Hospital,912,Urology,General Referral,4
Jan-16,St. Vincent's University Hospital,910,Cardiology,General Referral,9
Jan-16,St. Vincent's University Hospital,910,ENT,General Referral,8
Jan-16,St. Vincent's University Hospital,910,Plastics,General Referral,8
Jan-16,St. Vincent's University Hospital,910,Rheumatology,General Referral,14
Jan-16,Tullamore Midland Regional Hospital,203,Cardiology,General Referral,1
Jan-16,Tullamore Midland Regional Hospital,203,ENT,General Referral,4
Jan-16,Tullamore Midland Regional Hospital,203,General Surgical,General Referral,4
Jan-16,Tullamore Midland Regional Hospital,203,Ophthalmology,General Referral,1
Jan-16,Tullamore Midland Regional Hospital,203,Orthopaedics,General Referral,3
Jan-16,UL Hospitals Group,9100,Cardiology,General Referral,26
Jan-16,UL Hospitals Group,9100,Dermatology,General Referral,28
Jan-16,UL Hospitals Group,9100,ENT (Otolaryngology),General Referral,42
Jan-16,UL Hospitals Group,9100,Gastroenterology,General Referral,26
Jan-16,UL Hospitals Group,9100,General Medicine,General Referral,8
Jan-16,UL Hospitals Group,9100,General Surgery,General Referral,49
Jan-16,UL Hospitals Group,9100,Geriatric Medicine,General Referral,9
Jan-16,UL Hospitals Group,9100,Gynaecology,General Referral,13
Jan-16,UL Hospitals Group,9100,Haematology,General Referral,2
Jan-16,UL Hospitals Group,9100,Maxillo-Facial,General Referral,5
Jan-16,UL Hospitals Group,9100,Nephrology,General Referral,3
Jan-16,UL Hospitals Group,9100,Neurology,General Referral,6
Jan-16,UL Hospitals Group,9100,Ophthalmology,General Referral,17
Jan-16,UL Hospitals Group,9100,Orthopaedics,General Referral,34
Jan-16,UL Hospitals Group,9100,Paediatrics,General Referral,14
Jan-16,UL Hospitals Group,9100,Pain Management,General Referral,1
Jan-16,UL Hospitals Group,9100,Plastic Surgery,General Referral,4
Jan-16,UL Hospitals Group,9100,Respiratory Medicine,General Referral,7
Jan-16,UL Hospitals Group,9100,Rheumatology,General Referral,11
Jan-16,UL Hospitals Group,9100,Urology,General Referral,16
Jan-16,UL Hospitals Group,9100,Vascular Surgery,General Referral,4
Jan-16,University Hospital Galway,800,Anaesthetics,General Referral,2
Jan-16,University Hospital Galway,800,Cardio-Thoracic Surgery,General Referral,2
Jan-16,University Hospital Galway,800,Cardiology,General Referral,37
Jan-16,University Hospital Galway,800,Clinical Immunology,General Referral,5
Jan-16,University Hospital Galway,800,Dermatology,General Referral,43
Jan-16,University Hospital Galway,800,Endocrinology,General Referral,16
Jan-16,University Hospital Galway,800,Gastro-Enterology,General Referral,45
Jan-16,University Hospital Galway,800,General Medicine,General Referral,2
Jan-16,University Hospital Galway,800,General Surgery,General Referral,43
Jan-16,University Hospital Galway,800,Geriatric Medicine,General Referral,5
Jan-16,University Hospital Galway,800,Gynaecology,General Referral,35
Jan-16,University Hospital Galway,800,Haematology,General Referral,11
Jan-16,University Hospital Galway,800,Infectious Diseases,General Referral,3
Jan-16,University Hospital Galway,800,Nephrology,General Referral,4
Jan-16,University Hospital Galway,800,Neurology,General Referral,16
Jan-16,University Hospital Galway,800,Oncology,General Referral,1
Jan-16,University Hospital Galway,800,Ophthalmology,General Referral,32
Jan-16,University Hospital Galway,800,Orthopaedics,General Referral,57
Jan-16,University Hospital Galway,800,Otolaryngology (ENT),General Referral,62
Jan-16,University Hospital Galway,800,Paediatrics,General Referral,27
Jan-16,University Hospital Galway,800,Plastic Surgery,General Referral,59
Jan-16,University Hospital Galway,800,Respiratory Medicine,General Referral,19
Jan-16,University Hospital Galway,800,Rheumatology,General Referral,18
Jan-16,University Hospital Galway,800,Urology,General Referral,35
Jan-16,University Hospital Galway,800,Vascular Surgery,General Referral,27
Jan-16,University Hospital Waterford,600,Dermatology,General Referral,19
Jan-16,University Hospital Waterford,600,ENT,General Referral,58
Jan-16,University Hospital Waterford,600,General Surgery,General Referral,48
Jan-16,University Hospital Waterford,600,Ophthalmolgy,General Referral,22
Jan-16,University Hospital Waterford,600,Orthopaedics,General Referral,41
Jan-16,University Hospital Waterford,600,Pain Medicine,General Referral,1
Jan-16,University Hospital Waterford,600,Rheumatology,General Referral,13
Jan-16,University Hospital Waterford,600,Urology,General Referral,28
Jan-16,University Hospital Waterford,600,Vascular,General Referral,9
Feb-16,AMNCH,1049,Paediatric Dermatology,General Referral,3
Feb-16,AMNCH,1049,Paediatric Developmental,General Referral,4
Feb-16,AMNCH,1049,Paediatric ENT,General Referral,14
Feb-16,AMNCH,1049,Paediatric Gastroenterology,General Referral,5
Feb-16,AMNCH,1049,Paediatric General Surgery,General Referral,4
Feb-16,AMNCH,1049,Paediatric Medicine,General Referral,3
Feb-16,AMNCH,1049,Paediatric Respiratory,General Referral,1
Feb-16,Bantry General Hospital,704,Gastroenterology,General Referral,24
Feb-16,Bantry General Hospital,704,General Medicine,General Referral,35
Feb-16,Bantry General Hospital,704,General Surgery,General Referral,43
Feb-16,Bantry General Hospital,704,Medicine for the Elderly,General Referral,2
Feb-16,Bantry General Hospital,704,Outreach Dermatology,General Referral,7
Feb-16,Bantry General Hospital,704,Outreach Orthopaedics,General Referral,12
Feb-16,Bantry General Hospital,704,Outreach Surgical,General Referral,11
Feb-16,Cappagh National Orthopaedic Hospital,955,Orthopaedics,General Referral,3
Feb-16,Cavan Monaghan Hospital,402,Ante-Natal,General Referral,5
Feb-16,Cavan Monaghan Hospital,402,Dermatology,General Referral,10
Feb-16,Cavan Monaghan Hospital,402,ENT,General Referral,11
Feb-16,Cavan Monaghan Hospital,402,Gynaecology,General Referral,5
Feb-16,Cavan Monaghan Hospital,402,Haematology,General Referral,2
Feb-16,Cavan Monaghan Hospital,402,Medical,General Referral,10
Feb-16,Cavan Monaghan Hospital,402,Neurology,General Referral,2
Feb-16,Cavan Monaghan Hospital,402,Orthopaedics,General Referral,7
Feb-16,Cavan Monaghan Hospital,402,Paediatrics,General Referral,2
Feb-16,Cavan Monaghan Hospital,402,Surgical,General Referral,28
Feb-16,Connolly Hospital,108,Cardiology,General Referral,5
Feb-16,Connolly Hospital,108,Dermatology,General Referral,13
Feb-16,Connolly Hospital,108,Endocrinology,General Referral,2
Feb-16,Connolly Hospital,108,ENT,General Referral,3
Feb-16,Connolly Hospital,108,Gastroenterology,General Referral,14
Feb-16,Connolly Hospital,108,General Surgery,General Referral,16
Feb-16,Connolly Hospital,108,Haematology,General Referral,1
Feb-16,Connolly Hospital,108,Medicine for the Elderly,General Referral,3
Feb-16,Connolly Hospital,108,Orthopaedic,General Referral,19
Feb-16,Connolly Hospital,108,Plastic Surgery,General Referral,2
Feb-16,Connolly Hospital,108,Respiratory,General Referral,7
Feb-16,Connolly Hospital,108,Rheumatology,General Referral,4
Feb-16,Connolly Hospital,108,Urology,General Referral,4
Feb-16,Coombe Women & Infants University Hospital,930,Gynaecology,General Referral,11
Feb-16,Cork University Hospital,724,Cardiology,General Referral,81
Feb-16,Cork University Hospital,724,Cardiothoracics,General Referral,1
Feb-16,Cork University Hospital,724,Diabetes,General Referral,6
Feb-16,Cork University Hospital,724,Endocrinology,General Referral,23
Feb-16,Cork University Hospital,724,Gastroenterology,General Referral,52
Feb-16,Cork University Hospital,724,General Surgery,General Referral,60
Feb-16,Cork University Hospital,724,Gynaecology,General Referral,98
Feb-16,Cork University Hospital,724,Maxillo Facial,General Referral,5
Feb-16,Cork University Hospital,724,Medicine for the Elderly,General Referral,20
Feb-16,Cork University Hospital,724,Nephrology,General Referral,13
Feb-16,Cork University Hospital,724,Neurology,General Referral,52
Feb-16,Cork University Hospital,724,Neurosurgery,General Referral,45
Feb-16,Cork University Hospital,724,Opthalmology,General Referral,112
Feb-16,Cork University Hospital,724,Paediatric Endocrinology,General Referral,4
Feb-16,Cork University Hospital,724,Paediatric Medicine,General Referral,70
Feb-16,Cork University Hospital,724,Paediatric Neurology,General Referral,17
Feb-16,Cork University Hospital,724,Paediatric Respiratory,General Referral,9
Feb-16,Cork University Hospital,724,Plastic Surgery,General Referral,47
Feb-16,Cork University Hospital,724,Respiratory,General Referral,28
Feb-16,Cork University Hospital,724,Rheumatology,General Referral,43
Feb-16,Cork University Hospital,724,Urology,General Referral,30
Feb-16,Cork University Hospital,724,Vascular,General Referral,20
Feb-16,Kerry General Hospital,726,Audiology,General Referral,5
Feb-16,Kerry General Hospital,726,Cardiology,General Referral,36
Feb-16,Kerry General Hospital,726,Dermatology,General Referral,33
Feb-16,Kerry General Hospital,726,Diabetes,General Referral,1
Feb-16,Kerry General Hospital,726,Ear Nose and Throat,General Referral,46
Feb-16,Kerry General Hospital,726,Endocrinology,General Referral,10
Feb-16,Kerry General Hospital,726,General Medicine,General Referral,30
Feb-16,Kerry General Hospital,726,General Surgery,General Referral,283
Feb-16,Kerry General Hospital,726,Gynaecology,General Referral,69
Feb-16,Kerry General Hospital,726,Medicine for the Elderly,General Referral,5
Feb-16,Kerry General Hospital,726,Neurology,General Referral,15
Feb-16,Kerry General Hospital,726,Orthopaedics,General Referral,112
Feb-16,Kerry General Hospital,726,Paediatrics,General Referral,43
Feb-16,Kerry General Hospital,726,Plastic Surgery,General Referral,3
Feb-16,Kerry General Hospital,726,Renal,General Referral,1
Feb-16,Kerry General Hospital,726,Rheumatology,General Referral,23
Feb-16,Letterkenny University Hospital,500,Antenatal,General Referral,26
Feb-16,Letterkenny University Hospital,500,Cardiology,General Referral,4
Feb-16,Letterkenny University Hospital,500,Colposcopy,General Referral,2
Feb-16,Letterkenny University Hospital,500,Day Services,General Referral,18
Feb-16,Letterkenny University Hospital,500,Dermatology,General Referral,14
Feb-16,Letterkenny University Hospital,500,Ear Nose and Throat,General Referral,19
Feb-16,Letterkenny University Hospital,500,Gynaecology,General Referral,16
Feb-16,Letterkenny University Hospital,500,Haematology,General Referral,2
Feb-16,Letterkenny University Hospital,500,Medical,General Referral,31
Feb-16,Letterkenny University Hospital,500,Neurology,General Referral,1
Feb-16,Letterkenny University Hospital,500,Opthalmic,General Referral,9
Feb-16,Letterkenny University Hospital,500,Oral Surgery,General Referral,1
Feb-16,Letterkenny University Hospital,500,Orthopaedics,General Referral,31
Feb-16,Letterkenny University Hospital,500,Paediatrics,General Referral,14
Feb-16,Letterkenny University Hospital,500,Surgical,General Referral,32
Feb-16,Letterkenny University Hospital,500,X-Ray,General Referral,1
Feb-16,Louth County Hospital,400,Endocrinology,General Referral,7
Feb-16,Louth County Hospital,400,General Medicine,General Referral,2
Feb-16,Louth County Hospital,400,Gynaecology,General Referral,6
Feb-16,Louth County Hospital,400,Orthopaedics,General Referral,25
Feb-16,Louth County Hospital,400,Paediatrics,General Referral,5
Feb-16,Louth County Hospital,400,Surgery,General Referral,19
Feb-16,Louth County Hospital,400,Urology,General Referral,6
Feb-16,Mallow General Hospital,703,Ear Nose and Throat,General Referral,29
Feb-16,Mallow General Hospital,703,General Medicine,General Referral,72
Feb-16,Mallow General Hospital,703,General Surgery,General Referral,106
Feb-16,Mater Public Hospital,908,Colorectal Surgery,General Referral,4
Feb-16,Mater Public Hospital,908,Dermatology,General Referral,29
Feb-16,Mater Public Hospital,908,Diabetic/Endocrinology,General Referral,9
Feb-16,Mater Public Hospital,908,ENT Surgery,General Referral,20
Feb-16,Mater Public Hospital,908,Gastroenterology,General Referral,25
Feb-16,Mater Public Hospital,908,Gen Med/Cardiology,General Referral,9
Feb-16,Mater Public Hospital,908,Gen/Vas Surgery,General Referral,9
Feb-16,Mater Public Hospital,908,General Surgery,General Referral,11
Feb-16,Mater Public Hospital,908,Geriatrics,General Referral,6
Feb-16,Mater Public Hospital,908,Gynaecology,General Referral,2
Feb-16,Mater Public Hospital,908,Haematology,General Referral,8
Feb-16,Mater Public Hospital,908,Hepatology,General Referral,2
Feb-16,Mater Public Hospital,908,Infectious Diseases,General Referral,2
Feb-16,Mater Public Hospital,908,Nephrology,General Referral,3
Feb-16,Mater Public Hospital,908,Neurology,General Referral,12
Feb-16,Mater Public Hospital,908,Oncology,General Referral,3
Feb-16,Mater Public Hospital,908,Ophthalmology,General Referral,8
Feb-16,Mater Public Hospital,908,Orthopaedic,General Referral,14
Feb-16,Mater Public Hospital,908,Pain Medicine,General Referral,2
Feb-16,Mater Public Hospital,908,Plastic Surgery,General Referral,10
Feb-16,Mater Public Hospital,908,Psychiatry,General Referral,1
Feb-16,Mater Public Hospital,908,Respiratory Med,General Referral,4
Feb-16,Mater Public Hospital,908,Rheumatology,General Referral,3
Feb-16,Mater Public Hospital,908,Urology,General Referral,6
Feb-16,Mayo University Hospital,802,Dermatology,General Referral,5
Feb-16,Mayo University Hospital,802,Diabetic,General Referral,4
Feb-16,Mayo University Hospital,802,ENT,General Referral,10
Feb-16,Mayo University Hospital,802,Gynaecology,General Referral,20
Feb-16,Mayo University Hospital,802,Medical,General Referral,20
Feb-16,Mayo University Hospital,802,Obstetrics,General Referral,20
Feb-16,Mayo University Hospital,802,Orthopaedic,General Referral,36
Feb-16,Mayo University Hospital,802,Paediatrics,General Referral,23
Feb-16,Mayo University Hospital,802,Surgical,General Referral,33
Feb-16,Mayo University Hospital,802,Urology,General Referral,2
Feb-16,Mercy University Hospital,913,Cardiology,General Referral,33
Feb-16,Mercy University Hospital,913,Endocrinology,General Referral,5
Feb-16,Mercy University Hospital,913,Gastroenterology,General Referral,53
Feb-16,Mercy University Hospital,913,General Surgery,General Referral,61
Feb-16,Mercy University Hospital,913,Haematology,General Referral,13
Feb-16,Mercy University Hospital,913,Heptobiliary and Pancreatic,General Referral,4
Feb-16,Mercy University Hospital,913,Medicine for the Elderly,General Referral,6
Feb-16,Mercy University Hospital,913,Neurology,General Referral,13
Feb-16,Mercy University Hospital,913,Paediatrics,General Referral,37
Feb-16,Mercy University Hospital,913,Pain Medicine,General Referral,28
Feb-16,Mercy University Hospital,913,Radiology,General Referral,371
Feb-16,Mercy University Hospital,913,Respiratory,General Referral,28
Feb-16,Mercy University Hospital,913,Urology,General Referral,65
Feb-16,Mercy University Hospital,913,Vascular,General Referral,31
Feb-16,Our Lady of Lourdes Hospital,922,Cardiology,General Referral,15
Feb-16,Our Lady of Lourdes Hospital,922,Endocrinology,General Referral,3
Feb-16,Our Lady of Lourdes Hospital,922,ENT,General Referral,22
Feb-16,Our Lady of Lourdes Hospital,922,Gastroenterology,General Referral,6
Feb-16,Our Lady of Lourdes Hospital,922,General Medicine,General Referral,9
Feb-16,Our Lady of Lourdes Hospital,922,General Surgery,General Referral,15
Feb-16,Our Lady of Lourdes Hospital,922,Gynaecology,General Referral,14
Feb-16,Our Lady of Lourdes Hospital,922,Haematology,General Referral,9
Feb-16,Our Lady of Lourdes Hospital,922,Minor Ops,General Referral,1
Feb-16,Our Lady of Lourdes Hospital,922,Nephrology,General Referral,2
